wiki_name,parkCode,title,shortDescription,location,url,duration,activity_tags
Voyageurs,voya,Stargazing at Voyageurs National Park,"Come see the night skies at Voyageurs National Park. We have been recognized as an International Dark Sky Park because of the quality of our night skies and our commitment to protecting the sky form light pollution. The best places to view the night sky at Voyageurs are the Voyageurs Forest Overlook parking area, Kettle Falls Dam, and the Beaver Pond Overlook. If you are up by international Falls there are good viewing locations around the Rainy Lake Visitor Center.",,https://www.nps.gov/thingstodo/stargazing-at-voyageurs-national-park.htm,,Stargazing
White Sands,whsa,Hiking Dune Life Nature Trail,"The Dune Life Nature Trail is full of life! This family-friendly, one mile (1.6 km) loop trail is a great way to explore White Sands.",Dunes Drive,https://www.nps.gov/thingstodo/hiking-dune-life-nature-trail.htm,45-60 Minutes,Front-Country Hiking
White Sands,whsa,Sledding at the Roadrunner Picnic Area,The Roadrunner Picnic area is an excellent place to go sledding with friends and family at White Sands National Park.,Roadrunner Picnic Area,https://www.nps.gov/thingstodo/sledding-at-the-roadrunner-picnic-area.htm,,Playground
White Sands,whsa,Hiking the Playa Trail,"This short, level, family-friendly trail leads to a small playa.",Dunes Drive,https://www.nps.gov/thingstodo/hiking-the-playa-trail.htm,15-30 Minutes,Front-Country Hiking
White Sands,whsa,Hiking Backcountry Camping Trail,Are you looking for expansive views of snow-white gypsum dunes for miles? Hiking the Backcountry Camping Trail provides a sense of the magnitude of the world's largest gypsum dunefield.,Dunes Drive,https://www.nps.gov/thingstodo/hiking-backcountry-camping-trail.htm,2-3 Hours,Front-Country Hiking
White Sands,whsa,Hiking Alkali Flat Trail,"Imagine yourself surrounded by the spectacular views of endless dunes with few footprints. The Alkali Flat Trail takes you through the heart of the sands, up and over steep dunes to the edge of Alkali Flat.",Dunes Drive,https://www.nps.gov/thingstodo/hiking-alkali-flat-trail.htm,3-5 Hours,Front-Country Hiking
White Sands,whsa,Sledding at the Alkali Flat Trailhead,The Alkali Flat trailhead parking area has some of the tallest dunes to go sledding at White Sands.,Alkali Flat Trailhead parking area,https://www.nps.gov/thingstodo/sledding-at-the-alkali-flat-trailhead.htm,,Playground
White Sands,whsa,Hiking Interdune Boardwalk,The Interdune Boardwalk is an elevated boardwalk that leads you through the fragile interdune area to a scenic view of the dune field and the Sacramento mountains.,Dunes Drive,https://www.nps.gov/thingstodo/hiking-interdune-boardwalk.htm,15-30 Minutes,Front-Country Hiking
White Sands,whsa,Picnicking at White Sands,"White Sands National Park offers three picnic areas where people can enjoy shade, relaxation, and access to the parks incredible dunes.",,https://www.nps.gov/thingstodo/picnicking-at-white-sands.htm,,Picnicking
Wind Cave,wica,Wind Cave Geology Driving Tour,"The geology driving tour is a great way to see the park while learning about the rich geologic history of the Black Hills. On this 20 mile long tour, you will travel back in time and view Wind Cave's rock record to get a glimpse into its past.",,https://www.nps.gov/thingstodo/wica-geology-driving-tour.htm,60-90 Minutes,Self-Guided Tours - Auto
Wind Cave,wica,Picnic at Wind Cave,"Looking for a quiet place to enjoy a picnic? Whether you're looking for a good picnic spot or just a place to eat lunch while waiting for a tour, the picnic area is open year-round from sunrise to sunset.",,https://www.nps.gov/thingstodo/picnic-wica.htm,,Picnicking
Wind Cave,wica,Watch Wind Cave Wildlife,View some of North America's most iconic wildlife while enjoying Black Hills scenery. Wind Cave's combination of prairie and forest ecosystems allows visitors to view a number of animals in their natural environment.,,https://www.nps.gov/thingstodo/view-wildlife-wica.htm,,Wildlife Watching
Wind Cave,wica,Visit Wind Cave's Natural Entrance,You can still see the largest natural opening into Wind Cave without going on a tour. This small hole is one of the only known natural entrances into the cave. Lakota oral tradition speaks of how the first bison and humans emerged from this deeply spiritual place.,,https://www.nps.gov/thingstodo/wind-cave-natural-entrance.htm,10-20 Minutes,Hiking
Wind Cave,wica,Take a Cave Tour,Visit one of the world's longest and most complex caves.,,https://www.nps.gov/thingstodo/take-a-cave-tour.htm,60-90 Minutes,Guided Tours
Wind Cave,wica,See Prairie Dogs in Their Prairie Dog Towns,Information about the Prairie Dog of Wind Cave National Park.,,https://www.nps.gov/thingstodo/see-prairie-dogs-in-their-prairie-dog-towns.htm,,Wildlife Watching
Wind Cave,wica,Listen For Bugling Elk,"In September and October, male elk can be heard as they bugle to challenge each other and attract females. This haunting sound is a sure sign that fall has arrived in the West. During this time of the year, visitors may be able to join a ranger to listen for these charismatic animals.",,https://www.nps.gov/thingstodo/elk-bugling-wica.htm,,Wildlife Watching
Wind Cave,wica,Become a Wind Cave Junior Ranger,"Kids of all ages can become a Wind Cave Junior Ranger. Complete the activity book, learn about the park, and take the pledge to earn a Junior Ranger badge.",,https://www.nps.gov/thingstodo/wind-cave-junior-ranger.htm,20-45 Minutes,Junior Ranger Program
Wind Cave,wica,Hiking at Wind Cave,"View rolling prairie vistas, ponderosa forests, and see wildlife in its natural environment. Wind Cave National Park has over 30 miles of hiking trails on the surface and provides visitors the opportunity to view pristine Black Hills scenery. Find out which trail is the best for you.",,https://www.nps.gov/thingstodo/hiking-wica.htm,,Hiking
Wind Cave,wica,Pet Friendly Hikes,"If you are traveling with a furry friend, Wind Cave has two pet friendly trails. Both are close to the visitor center and about one mile in length.","Prairie Vista Trail, Elk Mountain Campground Trail",https://www.nps.gov/thingstodo/pet-friendly-hikes-wica.htm,30-60 Minutes,Front-Country Hiking
Wind Cave,wica,Backcountry Camping at Wind Cave,Experienced hikers may enjoy camping in Wind Cave's scenic backcountry. Thousands of acres of undeveloped forest and prairie provide countless sites for hikers to pitch a tent and camp.,,https://www.nps.gov/thingstodo/backcountry-camping-wica.htm,,Backcountry Camping
Wind Cave,wica,Bike Wind Cave,"Explore Wind Cave by bike. Although bikes are limited to established roads, this is a great activity for those who want to take their time to sightsee in the park.",,https://www.nps.gov/thingstodo/bike-wica.htm,,Road Biking
Wind Cave,wica,Bird Watching in Wind Cave,"Wind Cave has many opportunities to view birds throughout the year. Although you can bird watch anywhere in the park, the Elk Mountain Campground and visitor center offer the best chances to see a diversity of species while visiting the park.",,https://www.nps.gov/thingstodo/birding-wica.htm,15-60 Minutes,Birdwatching
Wind Cave,wica,Horseback Riding in Wind Cave,"The sprawling prairies and open ponderosa woodlands of Wind Cave give horseback riders thousands of acres to explore. Though there are no facilities within the park that provide horses, visitors may fill out a free day permit to bring their own horses into the park.",,https://www.nps.gov/thingstodo/horseback-riding-wica.htm,,Horse Trekking
Wrangell–St. Elias,wrst,Fishing at Wrangell-St. Elias,"Sport fishing in Wrangell-St. Elias National Park offers many opportunities. Arctic grayling, dolly varden, lake trout, steelhead/rainbow trout, whitefish, sockeye salmon, coho salmon, and chinook salmon are widespread. Nothern Pike, cutthroat trout, chum salmon and pink salmon are also available in select areas. Local residents catch burbot, lake trout, rainbow trout, and whitefish through the ice in the winter.",Wrangell-St. Elias National Park and Preserve,https://www.nps.gov/thingstodo/fishing-at-wrangell-st-elias.htm,1-8 Hours,Fishing
Wrangell–St. Elias,wrst,Ghost Towns,"Ghost towns were once thriving communities that have dwindled over the decades, often created by the search for gold, copper and other valuable minerals. Some vanished entirely after the boom or were absorbed into newer settlements, but many of these towns still stand today, allowing us a nostalgic glimpse into the past. These places are where people ventured into remote areas to find their mineral fortune and endured the hardships of wilderness, wildlife and weather.","Wrangell-St. Elias National Park and Preserve, Alaska",https://www.nps.gov/thingstodo/ghost-towns.htm,6-8 Hours,Fixed Wing Flying
Wrangell–St. Elias,wrst,Front country Hiking Trails,"Hiking in Wrangell-St. Elias can be spectacular and we encourage you to go, but be prepared! Most of the front country hiking trails are maintained for the first few miles and then become routes into the backcountry, where route finding and navigational skills are highly recommended. There are hiking trails in the Copper Center area, on Nabesna Road and on McCarthy Road.",Front country hiking trails,https://www.nps.gov/thingstodo/front-country-hiking-trails.htm,2-4 Hours,Front-Country Hiking
Wrangell–St. Elias,wrst,Backpacking in Wrangell-St Elias,"A backpacking trip in Wrangell-St. Elias National Park and Preserve can be an exciting and rewarding experience if you are prepared for the difficulties of traveling through rugged, undeveloped land.",,https://www.nps.gov/thingstodo/backpacking-in-wrangell-st-elias.htm,,Backcountry Hiking
Wrangell–St. Elias,wrst,Webcams,"Webcam views from the Visitor Center at Park Headquarters in Copper Center, Kennecott Mill and Mt. Blackburn and Kennicott Glacier and the Chugach Range.",webcam view,https://www.nps.gov/thingstodo/webcams.htm,,Guided Tours
Wrangell–St. Elias,wrst,Virtual Tours,Explore with geologists and their helicopter pilot around Kennicott Glacier on an interactive website virtual tour to learn how National Park Service staff monitor changes in the size of the glacier! Check out the Terrestrial LiDAR Scanning Project with 3-D data collected which provides precise measurements needed for the Stabilization Project of the mill structures.,Kennicott Glacier,https://www.nps.gov/thingstodo/virtual-tours.htm,,Guided Tours
Wrangell–St. Elias,wrst,"McCarthy Road -- Drive, Hike, Bike, View Wildlife, Picnic & Scenic Vistas.","Drive, Hike, Bike, View Wildlife, Picnic & Scenic Vistas on McCarthy Road.",McCarthy Road,https://www.nps.gov/thingstodo/mccarthy-road-drive-hike-bike-view-wildlife-picnic-scenic-vistas.htm,,Scenic Driving
Wrangell–St. Elias,wrst,"Nabesna Road -- Drive, Hike, Bike, View Wildlife, Picnic & Scenic Vistas.","Drive, Hike, View Wildlife, Picnic & Scenic Vistas on Nabesna Road","Nabesna Road, Slana, Alaska",https://www.nps.gov/thingstodo/nabesna-road-drive-hike-bike-view-wildlife-picnic-scenic-vistas.htm,,Scenic Driving
Wrangell–St. Elias,wrst,Crown of the Continent - Park Film,"Soar above mountains that make their own weather and glacier-carved valleys still emerging from the Ice Age, as you return with producer John Grabowska to a place of his boyhood dreams: Wrangell-St. Elias National Park and Preserve. With calving glaciers in hidden fjords, wildlife wandering a vast land and countless unnamed peaks, Wrangell-St. Elias fulfills the romantic, mythic image of Alaska.",Virtual,https://www.nps.gov/thingstodo/crown-of-the-continent-park-film.htm,22-28 Minutes,Park Film
Wrangell–St. Elias,wrst,Flight Seeing,"One of the best ways to experience the beauty and tremendous size of this park is from above! Fly past massive peaks, over jagged glaciers, and endless expanses of wild Alaska! There is a variety of air services available to visitors, including flightseeing excursions and air taxies for backcountry dropoffs for wilderness campers and backpackers. A wide variety of tours, trips, and itineraries are available. https://www.nps.gov/wrst/planyourvisit/air-taxis-flight-seeing.htm",,https://www.nps.gov/thingstodo/flight-seeing.htm,,Fixed Wing Flying
Yellowstone,yell,Fairy Falls Trail,Enjoy a hike to one of Yellowstone's most spectacular waterfalls.,Midway Geyser Basin,https://www.nps.gov/thingstodo/yell-trail-fairy-falls.htm,3-5 Hours,Hiking
Yellowstone,yell,Grand Prismatic Overlook Trail,Hike up to an overlook of Grand Prismatic Spring.,Midway Geyser Basin,https://www.nps.gov/thingstodo/yell-trail-grand-prismatic-overlook.htm,1-2 Hours,Hiking
Yellowstone,yell,Cascade Lake Trail,Hike through open meadows to Cascade Lake where wildflowers abound and wildlife is often seen.,Canyon Village,https://www.nps.gov/thingstodo/yell-trail-cascade-lake.htm,2-3 Hours,Hiking
Yellowstone,yell,Snow Pass Ski Trail,"The Snow Pass Ski Trail is a 4.2 mile (6.76 km), skier-tracked, one-way, easiest to most-difficult, ski that takes skiers through a steep heavily forested area to a semi-flat wide open area with views of Swan Lake Flats.",Mammoth Hot Springs,https://www.nps.gov/thingstodo/yell-snow-pass-ski-trail.htm,2-3 Hours,Skiing
Yellowstone,yell,Specimen Ridge Day Hike Trail,Hike up to a ridge for magnificent views of Slough Creek Valley and the Absaroka Range.,Northeast,https://www.nps.gov/thingstodo/yell-trail-specimen-ridge-day-hike.htm,2-4 Hours,Hiking
Yellowstone,yell,Mud Volcano Trail,"A loop trail leads you by turbulent pools of hot, muddy water; hillsides strewn with trees cooked by steam; strange odors; and a bizarre landscape—welcome to the Mud Volcano area.",Mud Volcano,https://www.nps.gov/thingstodo/yell-mud-volcano-trails.htm,1-2 Hours,Hiking
